"","GME.ss9..Quambalaria.cyanescens","SKE.ws4.botryotrichum.spirotrichum","RAE.sh12.Acrocalymma.vagum","MUE.ss1.Marasmiellus.candidus","MUE.ss9.Eucasphaeria.capensis","GME.ws1.Preussia.Africana","GME.ss5.Aspergillus.frequens","GAE.ws1.Tricharina.striispora","GAE.ss.6.Fusarium.ensiforme","GAE.ss3.Aspergillus.jensenii","GAE.ss7.Aspergillus.conversis","GAE.ws8.Sporormiella.septenaria","GAE.ws4.Stemphylium.vesicarium","ERE.ws2.Fusarium.sp.","ERE.ws1.Preussia.intermedia","ERE.ws4.Talaromyces.pinophilus","DHE.ws22.Meyerozyma.sp.","DHE.ss2.Alternaria.arborescens","SKE.ss8.Penicillium.canescens","HspE.ws3.Humicola.grisea","TspE.ws5.Chaetomium.spiculipilium"
"MSHM229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4059",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4063",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4065",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4069",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4072",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4076",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4079",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4108",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"MSHM4110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4112",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4116",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4121",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"MSHM4123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4126",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4153",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4156",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4157",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4160",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4161",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4162",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4165",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4166",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4169",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4170",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4173",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4176",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4202",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4203",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4206",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"MSHM4207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4209",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4212",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4213",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4214",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4215",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4217",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4220",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MSHM4222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4224",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MSHM4225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM4244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
